entity_type,layer,text,insert_x,insert_y,start_x,start_y,start_z,end_x,end_y,end_z,center_x,center_y,radius,vertices,vertex_count,closed,start_angle,end_angle
LINE,CAJONEO,,,,-85.2664,11.5693,0.0,-85.1164,11.5693,0.0,,,,,,,,
LINE,CAJONEO,,,,-84.2297,9.8812,0.0,-84.3956,10.0261,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-88.1313,14.8266,0.0,-88.1313,13.5597,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-86.7671,13.4398,0.0,-86.7671,14.9488,0.0,,,,,,,,
LINE,CAJONEO,,,,-88.4164,14.2693,0.0,-88.4164,15.6193,0.0,,,,,,,,
LINE,CAJONEO,,,,-87.8164,14.2693,0.0,-87.8164,15.1193,0.0,,,,,,,,
LINE,CAJONEO,,,,-87.6664,14.2693,0.0,-87.6664,15.1193,0.0,,,,,,,,
LINE,CAJONEO,,,,-85.9664,14.1943,0.0,-85.9664,14.7193,0.0,,,,,,,,
INSERT,CAJONEO,,,,,,,,,,,,,,,,,
LINE,CAJONEO,,,,-85.3414,14.9693,0.0,-85.3414,13.4193,0.0,,,,,,,,
LINE,CAJONEO,,,,-85.1914,14.9693,0.0,-85.1914,13.4193,0.0,,,,,,,,
LINE,CAJONEO,,,,-86.1164,14.2693,0.0,-86.1164,14.7193,0.0,,,,,,,,
INSERT,CAJONEO,,,,,,,,,,,,,,,,,
LINE,CAJONEO,,,,-86.1164,14.1193,0.0,-87.6664,14.1193,0.0,,,,,,,,
LINE,CAJONEO,,,,-86.1164,14.1193,0.0,-87.6664,14.1193,0.0,,,,,,,,
LINE,CAJONEO,,,,-86.1164,14.2693,0.0,-87.6664,14.2693,0.0,,,,,,,,
LINE,CAJONEO,,,,-86.1164,14.2693,0.0,-87.6664,14.2693,0.0,,,,,,,,
ARC,CAJONEO,,,,,,,,,,-86.9287,13.9193,0.25,,,,180.0,270.0
LINE,CAJONEO,,,,-88.2664,12.7693,0.0,-85.3414,12.7693,0.0,,,,,,,,
LINE,CAJONEO,,,,-88.2664,12.6193,0.0,-85.4164,12.6193,0.0,,,,,,,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-87.9438,13.4845,0.1169,,,,312.3744,164.1999
LINE,ELEMENTOS-ELEC,,,,-88.2274,13.5291,0.0,-88.2627,13.5644,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-88.2274,13.3737,0.0,-88.2627,13.3383,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-88.072,13.3737,0.0,-88.0366,13.3383,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-88.072,13.5291,0.0,-88.0366,13.5644,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-88.1497,13.4514,0.1099,,,,,
TEXT,TEXTO,1,-88.1825,13.3937,,,,,,,,,,,,,,
LINE,CABLES,,,,-88.0392,14.2459,0.0,-88.2156,14.1659,0.0,,,,,,,,
LINE,CABLES,,,,-88.0392,14.3016,0.0,-88.2156,14.2215,0.0,,,,,,,,
LINE,CABLES,,,,-87.8806,13.5175,0.0,-87.9414,13.3752,0.0,,,,,,,,
LINE,CABLES,,,,-87.9377,13.5175,0.0,-87.9985,13.3752,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-87.865,13.4548,0.0,-87.865,13.3981,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-88.0398,13.4548,0.0,-87.865,13.4548,0.0,,,,,,,,
TEXT,ELEMENTOS-ELEC,S,-87.9204,13.2994,,,,,,,,,,,,,,
LINE,CAJONEO,,,,-87.8164,14.1193,0.0,-88.4164,14.1193,0.0,,,,,,,,
LINE,CAJONEO,,,,-87.8164,14.1193,0.0,-88.4164,14.1193,0.0,,,,,,,,
LINE,CAJONEO,,,,-87.8164,14.2693,0.0,-88.4164,14.2693,0.0,,,,,,,,
LINE,CAJONEO,,,,-87.8164,14.2693,0.0,-88.4164,14.2693,0.0,,,,,,,,
LINE,CAJONEO,,,,-87.8164,13.2693,0.0,-87.6664,13.2693,0.0,,,,,,,,
LINE,CAJONEO,,,,-87.6664,14.1193,0.0,-87.6664,13.2693,0.0,,,,,,,,
LINE,CAJONEO,,,,-87.8164,14.1193,0.0,-87.8164,13.2693,0.0,,,,,,,,
LINE,CAJONEO,,,,-87.1787,14.1193,0.0,-87.1787,13.9193,0.0,,,,,,,,
LWPOLYLINE,CAJONEO,,,,,,,,,,,,,"[[-88.5664, 12.4693], [-88.2664, 12.4693], [-88.2664, 12.7693], [-88.5664, 12.7693]]",4.0,True,,
LINE,CAJONEO,,,,-88.4164,12.7693,0.0,-88.4164,14.1193,0.0,,,,,,,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-86.0587,12.4008,1.1187,,,,57.08,122.7362
LINE,ELEMENTOS-ELEC,,,,-86.8513,13.4195,0.0,-86.8866,13.4548,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-86.8513,13.2641,0.0,-86.8866,13.2287,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-86.6959,13.2641,0.0,-86.6605,13.2287,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-86.6959,13.4195,0.0,-86.6605,13.4548,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-86.7736,13.3418,0.1099,,,,,
TEXT,NOTAS,W.C.H.,-87.0026,12.9306,,,,,,,,,,,,,,
TEXT,TEXTO,1,-86.8372,13.3013,,,,,,,,,,,,,,
LINE,CABLES,,,,-86.6789,14.2073,0.0,-86.8553,14.1273,0.0,,,,,,,,
LINE,CABLES,,,,-86.6789,14.263,0.0,-86.8553,14.1829,0.0,,,,,,,,
LINE,CABLES,,,,-85.8097,13.4058,0.0,-85.8705,13.2635,0.0,,,,,,,,
LINE,CABLES,,,,-85.8668,13.4058,0.0,-85.9276,13.2635,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-84.3289,13.9646,0.0,-84.3289,12.8116,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-86.6637,13.3398,0.0,-85.4508,13.3398,0.0,,,,,,,,
TEXT,ELEMENTOS-ELEC,S,-85.4366,13.3062,,,,,,,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-84.4066,13.9968,0.0,-84.4419,13.9614,0.0,,,,,,,,
TEXT,TEXTO,1,-84.3671,14.0255,,,,,,,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-84.4066,14.1522,0.0,-84.4419,14.1875,0.0,,,,,,,,
LINE,CAJONEO,,,,-86.1164,13.6693,0.0,-85.9664,13.6693,0.0,,,,,,,,
LINE,CAJONEO,,,,-85.9664,14.1943,0.0,-85.9664,13.6693,0.0,,,,,,,,
LINE,CAJONEO,,,,-86.1164,14.1193,0.0,-86.1164,13.6693,0.0,,,,,,,,
INSERT,CAJONEO,,,,,,,,,,,,,,,,,
LINE,CAJONEO,,,,-86.9287,13.6693,0.0,-86.1164,13.6693,0.0,,,,,,,,
LINE,CAJONEO,,,,-85.3414,12.7693,0.0,-85.3414,13.4193,0.0,,,,,,,,
LINE,CAJONEO,,,,-85.3414,13.4193,0.0,-85.1914,13.4193,0.0,,,,,,,,
LWPOLYLINE,CAJONEO,,,,,,,,,,,,,"[[-85.4164, 12.4693], [-85.1164, 12.4693], [-85.1164, 12.7693], [-85.4164, 12.7693]]",4.0,True,,
LINE,CAJONEO,,,,-85.1914,12.7693,0.0,-85.1914,13.4193,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-88.1313,15.4513,0.0,-86.7692,15.4513,0.0,,,,,,,,
LINE,CAJONEO,,,,-85.2664,15.6193,0.0,-88.4164,15.6193,0.0,,,,,,,,
LINE,CAJONEO,,,,-85.4164,15.7693,0.0,-88.2664,15.7693,0.0,,,,,,,,
LINE,CAJONEO,,,,-87.6664,14.7193,0.0,-86.1164,14.7193,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-88.2083,15.0142,0.0,-88.2437,15.0496,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-88.2083,14.8588,0.0,-88.2437,14.8235,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-88.0529,14.8588,0.0,-88.0176,14.8235,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-88.0529,15.0142,0.0,-88.0176,15.0496,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-88.1306,14.9365,0.1099,,,,,
TEXT,TEXTO,1,-88.1825,14.9077,,,,,,,,,,,,,,
LINE,CABLES,,,,-87.4148,15.5103,0.0,-87.4756,15.3681,0.0,,,,,,,,
LINE,CABLES,,,,-87.472,15.5103,0.0,-87.5328,15.3681,0.0,,,,,,,,
LINE,CABLES,,,,-87.8938,14.9844,0.0,-87.9546,14.8422,0.0,,,,,,,,
LINE,CABLES,,,,-87.9509,14.9844,0.0,-88.0117,14.8422,0.0,,,,,,,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-87.902,14.8752,0.1209,,,,189.88,65.494
LINE,ELEMENTOS-ELEC,,,,-88.1313,15.0464,0.0,-88.1313,15.4513,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-87.865,14.9338,0.0,-87.865,14.9905,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-88.0313,14.9338,0.0,-87.865,14.9338,0.0,,,,,,,,
TEXT,ELEMENTOS-ELEC,S,-87.9204,15.0223,,,,,,,,,,,,,,
LINE,CAJONEO,,,,-87.8164,15.1193,0.0,-87.6664,15.1193,0.0,,,,,,,,
LWPOLYLINE,CAJONEO,,,,,,,,,,,,,"[[-88.5664, 15.6193], [-88.2664, 15.6193], [-88.2664, 15.9193], [-88.5664, 15.9193]]",4.0,True,,
LINE,ELEMENTOS-ELEC,,,,-86.8448,15.1364,0.0,-86.8802,15.1718,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-86.8448,14.981,0.0,-86.8802,14.9456,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-86.6894,14.981,0.0,-86.654,14.9456,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-86.6894,15.1364,0.0,-86.654,15.1718,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-86.7671,15.0587,0.1099,,,,,
TEXT,NOTAS,W.C.D.,-86.3784,15.3976,,,,,,,,,,,,,,
LINE,CABLES,,,,-84.5761,16.6142,0.0,-84.6368,16.4719,0.0,,,,,,,,
LINE,CABLES,,,,-84.5189,16.6142,0.0,-84.5797,16.4719,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-84.8985,16.2426,0.0,-84.8985,16.5568,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-86.8789,16.2426,0.0,-84.8985,16.2426,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-86.8789,16.4469,0.0,-86.8789,16.2426,0.0,,,,,,,,
LINE,CABLES,,,,-85.8894,15.1296,0.0,-85.9502,14.9873,0.0,,,,,,,,
LINE,CABLES,,,,-85.9466,15.1296,0.0,-86.0074,14.9873,0.0,,,,,,,,
LINE,CABLES,,,,-86.0604,16.6142,0.0,-86.1212,16.4719,0.0,,,,,,,,
LINE,CABLES,,,,-86.1175,16.6142,0.0,-86.1783,16.4719,0.0,,,,,,,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-86.1694,13.8917,1.3954,,,,57.7636,114.1345
ARC,ELEMENTOS-ELEC,,,,,,,,,,-86.1056,18.8767,2.4487,,,,254.1143,285.8857
LINE,ELEMENTOS-ELEC,,,,-86.7692,15.4513,0.0,-86.7692,15.1686,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-86.6577,15.0488,0.0,-85.4416,15.0488,0.0,,,,,,,,
TEXT,ELEMENTOS-ELEC,S,-85.4232,15.0156,,,,,,,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-86.769,16.5568,0.0,-85.4499,16.5568,0.0,,,,,,,,
TEXT,ELEMENTOS-ELEC,S,-85.4326,16.4659,,,,,,,,,,,,,,
TEXT,TEXTO,1,-86.8115,15.0144,,,,,,,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-86.8789,16.5568,0.1099,,,,,
LINE,ELEMENTOS-ELEC,,,,-86.8012,16.6345,0.0,-86.7658,16.6699,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-86.9566,16.6345,0.0,-86.9919,16.6699,0.0,,,,,,,,
TEXT,TEXTO,1,-86.9141,16.5079,,,,,,,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-86.8012,16.4791,0.0,-86.7658,16.4438,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-86.9566,16.4791,0.0,-86.9919,16.4438,0.0,,,,,,,,
LINE,CAJONEO,,,,-85.3414,14.9693,0.0,-85.1914,14.9693,0.0,,,,,,,,
LINE,CAJONEO,,,,-85.3414,15.6193,0.0,-85.3414,14.9693,0.0,,,,,,,,
LINE,CAJONEO,,,,-85.1914,15.6193,0.0,-85.1914,14.9693,0.0,,,,,,,,
LINE,CAJONEO,,,,-86.1164,14.7193,0.0,-85.9664,14.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-85.3414,16.5818,0.0,-85.1914,16.5818,0.0,,,,,,,,
LINE,CAJONEO,,,,-85.3414,15.9193,0.0,-85.3414,16.5818,0.0,,,,,,,,
LINE,CAJONEO,,,,-85.1914,15.9193,0.0,-85.1914,16.5818,0.0,,,,,,,,
LWPOLYLINE,CAJONEO,,,,,,,,,,,,,"[[-85.4164, 15.6193], [-85.1164, 15.6193], [-85.1164, 15.9193], [-85.4164, 15.9193]]",4.0,True,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-79.9191,12.8181,0.9709,,,,274.7403,5.072
LINE,ELEMENTOS-ELEC,,,,-78.9133,12.8522,0.0,-78.9133,11.8506,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-79.9488,11.9605,0.0,-79.9488,13.0797,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-83.4664,11.9605,0.0,-83.4664,12.8116,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-78.5017,13.3895,0.0,-78.5017,11.4736,0.0,,,,,,,,
LINE,CAJONEO,,,,-73.2581,11.8193,0.0,-73.2581,12.6193,0.0,,,,,,,,
ARC,CAJONEO,,,,,,,,,,-73.2581,11.8193,0.8,,,,90.0,180.0
LINE,CAJONEO,,,,-73.2581,11.8193,0.0,-73.6581,12.5121,0.0,,,,,,,,
LINE,CAJONEO,,,,-73.2581,11.8193,0.0,-73.951,12.2193,0.0,,,,,,,,
LINE,CAJONEO,,,,-76.9164,12.7693,0.0,-76.9164,9.0693,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-78.6894,11.0331,0.0,-78.6406,11.0965,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-78.4645,10.9193,0.0,-78.8921,11.2215,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-79.9488,11.4736,0.0,-78.5017,11.4736,0.0,,,,,,,,
LINE,CAJONEO,,,,-78.3164,9.2193,0.0,-81.5164,9.2193,0.0,,,,,,,,
LINE,CAJONEO,,,,-83.4032,9.2193,0.0,-83.4032,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-81.8164,9.3693,0.0,-81.8164,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-80.2532,9.2193,0.0,-80.2532,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-80.6032,9.2193,0.0,-80.6032,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-80.9532,9.2193,0.0,-80.9532,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-84.1032,9.2193,0.0,-84.1032,10.0346,0.0,,,,,,,,
LINE,CAJONEO,,,,-81.6532,9.3693,0.0,-81.6532,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-83.7532,9.2193,0.0,-83.7532,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-82.7032,9.2193,0.0,-82.7032,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-83.0532,9.2193,0.0,-83.0532,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-82.3532,9.2193,0.0,-82.3532,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-82.0032,9.2193,0.0,-82.0032,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-81.3032,9.2193,0.0,-81.3032,10.7193,0.0,,,,,,,,
TEXT,TEXTO,VA A,-81.6236,9.6664,,,,,,,,,,,,,,
TEXT,TEXTO,LAMP. ESCALERA,-82.0131,9.5302,,,,,,,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-81.7161,9.4857,0.0,-81.3778,9.3328,0.0,,,,,,,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-80.6694,11.9551,2.6821,,,,247.0305,273.9631
LINE,ELEMENTOS-ELEC,,,,-81.5595,9.4798,0.0,-81.2167,9.4481,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-81.5595,9.4798,0.0,-80.741,9.4798,0.0,,,,,,,,
LWPOLYLINE,CAJONEO,,,,,,,,,,,,,"[[-81.8164, 9.0693], [-81.5164, 9.0693], [-81.5164, 9.3693], [-81.8164, 9.3693]]",4.0,True,,
LINE,CABLES,,,,-80.7572,9.5417,0.0,-80.818,9.3994,0.0,,,,,,,,
LINE,CABLES,,,,-80.8167,9.5354,0.0,-80.8775,9.3931,0.0,,,,,,,,
LINE,CABLES,,,,-80.8738,9.5354,0.0,-80.9346,9.3931,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-81.3778,9.3328,0.0,-81.3564,9.3897,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-81.2167,9.4481,0.0,-81.198,9.5103,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-80.741,9.4798,0.0,-80.4944,9.31,0.0,,,,,,,,
TEXT,ELEMENTOS-ELEC,S.C,-80.4775,9.2427,,,,,,,,,,,,,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-81.7076,7.3413,4.8013,,,,69.9142,110.0858
LINE,ELEMENTOS-ELEC,,,,-80.0586,11.8506,0.0,-83.3565,11.8506,0.0,,,,,,,,
LINE,CAJONEO,,,,-80.2532,10.7193,0.0,-84.096,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-80.2532,10.8193,0.0,-84.0762,10.8193,0.0,,,,,,,,
TEXT,TEXTO,VA A,-83.3921,11.0301,,,,,,,,,,,,,,
TEXT,TEXTO,LAMP. ESCALERA,-83.5366,10.8965,,,,,,,,,,,,,,
LINE,CABLES,,,,-81.4961,11.9073,0.0,-81.5569,11.765,0.0,,,,,,,,
LINE,CABLES,,,,-83.3866,11.4601,0.0,-83.563,11.3801,0.0,,,,,,,,
LINE,CABLES,,,,-83.3866,11.5158,0.0,-83.563,11.4357,0.0,,,,,,,,
LINE,CABLES,,,,-81.5547,11.9073,0.0,-81.6154,11.765,0.0,,,,,,,,
LINE,CABLES,,,,-81.6118,11.9073,0.0,-81.6726,11.765,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-83.5649,11.1028,0.0,-83.5245,11.0322,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-83.5952,10.8707,0.0,-83.5649,11.1028,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-83.4664,11.2736,0.0,-83.5952,10.8707,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-83.4664,11.7407,0.0,-83.4664,11.2736,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-83.9235,9.9693,0.1099,,,,,
LINE,ELEMENTOS-ELEC,,,,-83.8458,10.047,0.0,-83.8104,10.0824,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-84.0012,10.047,0.0,-84.0366,10.0824,0.0,,,,,,,,
TEXT,TEXTO,1,-83.9588,9.9204,,,,,,,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-83.8458,9.8916,0.0,-83.8104,9.8563,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-84.0012,9.8916,0.0,-84.0366,9.8563,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-83.5441,11.7729,0.0,-83.5794,11.7375,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-83.3887,11.7729,0.0,-83.3533,11.7375,0.0,,,,,,,,
TEXT,TEXTO,1,-83.5016,11.8016,,,,,,,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-83.5441,11.9283,0.0,-83.5794,11.9636,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-83.3887,11.9283,0.0,-83.3533,11.9636,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-83.4664,11.8506,0.1099,,,,,
LINE,CAJONEO,,,,-84.1032,10.08,0.0,-84.1032,10.6833,0.0,,,,,,,,
LINE,CAJONEO,,,,-84.209,10.1504,0.0,-84.0569,10.9168,0.0,,,,,,,,
LINE,CAJONEO,,,,-84.043,10.0399,0.0,-84.209,10.1504,0.0,,,,,,,,
TEXT,TEXTO,T.G.,-79.1945,11.0553,,,,,,,,,,,,,,
TEXT,TEXTO,VA A,-79.1945,11.1919,,,,,,,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-78.8921,11.2215,0.0,-78.6894,11.0331,0.0,,,,,,,,
LINE,CABLES,,,,-78.7716,11.5321,0.0,-78.8324,11.3898,0.0,,,,,,,,
LINE,CABLES,,,,-78.8288,11.5321,0.0,-78.8896,11.3898,0.0,,,,,,,,
LINE,CABLES,,,,-79.2524,11.9141,0.0,-79.3132,11.7718,0.0,,,,,,,,
LINE,CABLES,,,,-79.3095,11.9141,0.0,-79.3703,11.7718,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-79.8389,11.8506,0.0,-78.9133,11.8506,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-79.9488,11.7407,0.0,-79.9488,11.4736,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-79.9488,11.8506,0.1099,,,,,
LINE,ELEMENTOS-ELEC,,,,-79.8711,11.9283,0.0,-79.8357,11.9636,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-80.0265,11.9283,0.0,-80.0618,11.9636,0.0,,,,,,,,
TEXT,TEXTO,1,-79.984,11.8016,,,,,,,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-79.8711,11.7729,0.0,-79.8357,11.7375,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-80.0265,11.7729,0.0,-80.0618,11.7375,0.0,,,,,,,,
LINE,CAJONEO,,,,-80.2532,10.7193,0.0,-80.2532,10.8193,0.0,,,,,,,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-72.7303,10.0824,0.8774,,,,187.8987,207.4135
ARC,ELEMENTOS-ELEC,,,,,,,,,,-73.0191,9.9053,0.583,,,,174.439,251.7743
LINE,ELEMENTOS-ELEC,,,,-73.6604,9.9723,0.0,-73.6604,9.3134,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-73.6604,9.9723,0.0,-73.684,9.7108,0.0,,,,,,,,
LINE,CAJONEO,,,,-73.2581,10.0193,0.0,-73.2581,9.2193,0.0,,,,,,,,
LINE,CAJONEO,,,,-73.2581,10.0193,0.0,-73.951,9.6193,0.0,,,,,,,,
LINE,CAJONEO,,,,-73.2581,10.0193,0.0,-73.6581,9.3265,0.0,,,,,,,,
ARC,CAJONEO,,,,,,,,,,-73.2581,10.0193,0.8,,,,180.0,270.0
LINE,CAJONEO,,,,-78.0164,9.0693,0.0,-76.9164,9.0693,0.0,,,,,,,,
LINE,CAJONEO,,,,-78.1664,9.7193,0.0,-78.1664,9.3693,0.0,,,,,,,,
LINE,CAJONEO,,,,-78.1664,9.7193,0.0,-78.0164,9.7193,0.0,,,,,,,,
LWPOLYLINE,CAJONEO,,,,,,,,,,,,,"[[-78.3164, 9.0693], [-78.0164, 9.0693], [-78.0164, 9.3693], [-78.3164, 9.3693]]",4.0,True,,
LINE,CAJONEO,,,,-78.0164,9.7193,0.0,-78.0164,9.0693,0.0,,,,,,,,
LINE,CABLES,,,,-73.5801,9.597,0.0,-73.7564,9.517,0.0,,,,,,,,
LINE,CABLES,,,,-73.5725,9.549,0.0,-73.7488,9.4689,0.0,,,,,,,,
LINE,CABLES,,,,-73.5725,9.4933,0.0,-73.7488,9.4132,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-73.5091,9.6784,0.0,-73.5622,9.6174,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-73.684,9.7108,0.0,-73.6403,9.7152,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-73.6604,9.3134,0.0,-73.2262,9.3134,0.0,,,,,,,,
LINE,CAJONEO,,,,-74.0581,9.3693,0.0,-74.0581,9.6025,0.0,,,,,,,,
LINE,CAJONEO,,,,-73.6791,9.2193,0.0,-73.9081,9.2193,0.0,,,,,,,,
LWPOLYLINE,CAJONEO,,,,,,,,,,,,,"[[-74.2081, 9.0693], [-73.9081, 9.0693], [-73.9081, 9.3693], [-74.2081, 9.3693]]",4.0,True,,
ARC,CAJONEO,,,,,,,,,,-73.2581,10.0148,0.9,,,,207.266,242.1102
TEXT,TEXTO,4,-77.336,10.8844,,,,,,,,,,,,,,
LINE,CABLES,,,,-77.9762,10.986,0.0,-78.037,10.8437,0.0,,,,,,,,
LINE,CABLES,,,,-78.0829,10.9834,0.0,-78.1437,10.8411,0.0,,,,,,,,
LINE,CABLES,,,,-78.0258,10.9834,0.0,-78.0865,10.8411,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-77.5696,10.9193,0.0,-78.4645,10.9193,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-77.5696,11.0372,0.0,-77.3631,10.8015,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-77.3631,11.0372,0.0,-77.5696,10.8015,0.0,,,,,,,,
LWPOLYLINE,ELEMENTOS-ELEC,,,,,,,,,,,,,"[[-77.3631, 11.0372], [-77.5696, 11.0372], [-77.5696, 10.8015], [-77.3631, 10.8015]]",4.0,True,,
TEXT,TEXTO,21,-73.7357,10.8642,,,,,,,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-73.6579,10.9069,0.1099,,,,,
LINE,ELEMENTOS-ELEC,,,,-73.5801,10.8292,0.0,-73.5448,10.7938,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-73.5801,10.9846,0.0,-73.5448,11.0199,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-73.7356,10.8292,0.0,-73.7709,10.7938,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-73.7356,10.9846,0.0,-73.7709,11.0199,0.0,,,,,,,,
LINE,CAJONEO,,,,-73.1881,11.8193,0.0,-73.2581,11.8193,0.0,,,,,,,,
LINE,CAJONEO,,,,-73.7628,11.1962,0.0,-74.1,11.3277,0.0,,,,,,,,
LINE,CAJONEO,,,,-73.2581,11.5619,0.0,-74.0627,11.5619,0.0,,,,,,,,
LINE,CAJONEO,,,,-73.2581,11.8193,0.0,-74.0627,11.8193,0.0,,,,,,,,
LINE,CAJONEO,,,,-73.2581,11.3048,0.0,-74.0627,11.3048,0.0,,,,,,,,
